analysis             sr                 o          b          db               s              ds                s95obs    s95exp    robscons           rexpcons           
atlas_1807_07447     1m1e2b2j           85.0       71.0       10.0             0.0            0.005412609895    37.0      27.0      0                  0                  
atlas_1807_07447     1m1e2b3j           23.0       16.4       2.7              0.0            0.005412609895    16.8      11.5      0                  0                  
atlas_1807_07447     1m1e2b4j           2.0        3.0        0.7              0.0            0.005412609895    4.1       4.9       0                  0                  
atlas_1807_07447     1m1e2b5j           1.0        0.58       0.12             0.0            0.005412609895    3.75      2.98      0                  0                  
atlas_1807_07447     1m1e2b6j           0.0        0.12       0.04             0.0            0.005412609895    2.97      2.92      0                  0                  
atlas_1807_07447     1m1e2j             165.0      133.0      21.0             0.0            0.005412609895    70.0      49.0      0                  0                  
atlas_1807_07447     1m1e3b             20.0       14.9       6.1              0.0            0.005412609895    18.1      15.3      0                  0                  
atlas_1807_07447     1m1e3b1j           7.0        6.9        1.8              0.0            0.005412609895    7.3       7.2       0                  0                  
atlas_1807_07447     1m1e3b2j           7.0        2.6        0.7              0.0            0.005412609895    10.2      5.3       0                  0                  
atlas_1807_07447     1m1e3b3j           1.0        0.6        0.6              0.0            0.005412609895    3.8       3.5       0                  0                  
atlas_1807_07447     1m1e3b4j           0.0        0.15       0.15             0.0            0.005412609895    2.98      2.84      0                  0                  
atlas_1807_07447     1m1e3j             136.0      108.0      20.0             0.0            0.005412609895    64.0      46.0      0                  0                  
atlas_1807_07447     1m1e4b             1.0        0.52       0.35             0.0            0.005412609895    3.75      3.16      0                  0                  
atlas_1807_07447     1m1e4b1j           1.0        0.33       0.1              0.0            0.005412609895    3.83      3.0       0                  0                  
atlas_1807_07447     1m1e4b2j           2.0        0.1        0.04             0.0            0.005412609895    5.5       3.1       0                  0                  
atlas_1807_07447     1m1e4j             25.0       21.0       6.0              0.0            0.005412609895    18.0      16.0      0                  0                  
atlas_1807_07447     1m1e5j             3.0        3.6        0.9              0.0            0.005412609895    4.9       5.3       0                  0                  
atlas_1807_07447     1m1e6j             0.0        0.65       0.65             0.0            0.005412609895    3.13      3.02      0                  0                  
atlas_1807_07447     1m1e7j             1.0        0.1        0.1              0.0            0.005412609895    4.0       2.9       0                  0                  
atlas_1807_07447     1m1g               75.0       63.0       13.0             0.0            0.005412609895    39.0      31.0      0                  0                  
atlas_1807_07447     1m1g1b             5.0        7.7        1.6              9.19615e-06    0.005412609895    5.2       7.2       0                  0                  
atlas_1807_07447     1m1g1b1j           11.0       9.0        1.9              9.19615e-06    0.005412609895    10.0      8.0       0                  0                  
atlas_1807_07447     1m1g1b2j           30.0       30.0       9.0              0.0            0.005412609895    19.0      19.0      0                  0                  
atlas_1807_07447     1m1g1b3j           12.0       11.0       2.6              0.0            0.005412609895    10.0      9.0       0                  0                  
atlas_1807_07447     1m1g1b4j           3.0        2.8        0.8              0.0            0.005412609895    5.4       5.1       0                  0                  
atlas_1807_07447     1m1g1b5j           0.0        1.0        0.36             9.19615e-06    0.005412609895    3.0       3.0       0                  0                  
atlas_1807_07447     1m1g1j             102.0      83.0       19.0             0.00048739595  0.00541301611605  54.0      41.0      0                  0                  
atlas_1807_07447     1m1g2b             3.0        1.9        1.0              0.0            0.005412609895    6.0       5.0       0                  0                  
atlas_1807_07447     1m1g2b1j           19.0       14.4       5.1              0.0            0.005412609895    16.7      13.6      0                  0                  
atlas_1807_07447     1m1g2b2j           3.0        7.5        2.1              0.0            0.005412609895    4.2       7.1       0                  0                  
atlas_1807_07447     1m1g2b3j           2.0        2.2        0.7              0.0            0.005412609895    4.5       4.8       0                  0                  
atlas_1807_07447     1m1g2b4j           0.0        0.7        0.25             0.0            0.005412609895    3.0       3.0       0                  0                  
atlas_1807_07447     1m1g2b5j           0.0        0.12       0.07             0.0            0.005412609895    2.9       2.94      0                  0                  
atlas_1807_07447     1m1g2j             41.0       34.5       7.0              0.00011954995  0.00541270364103  23.5      19.2      0                  0                  
atlas_1807_07447     1m1g3b             0.0        0.7        0.6              0.0            0.005412609895    3.0       3.0       0                  0                  
atlas_1807_07447     1m1g3b1j           1.0        0.9        0.3              0.0            0.005412609895    3.9       3.1       0                  0                  
atlas_1807_07447     1m1g3b2j           0.0        0.4        0.16             0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     1m1g3j             46.0       45.0       9.4              0.0            0.005412609895    22.0      21.0      0                  0                  
atlas_1807_07447     1m1g4j             5.0        11.4       2.4              9.19615e-06    0.005412609895    4.6       8.2       0                  0                  
atlas_1807_07447     1m1g5j             4.0        2.1        0.5              0.0            0.005412609895    6.8       4.7       0                  0                  
atlas_1807_07447     1m1g6j             1.0        0.38       0.13             0.0            0.005412609895    3.81      3.06      0                  0                  
atlas_1807_07447     1m1j               40743.0    39600.0    8500.0           0.03512280845  0.00543912219096  14187.0   13771.0   1.84694777309e-06  1.90274112677e-06  
atlas_1807_07447     1m2b               584.0      617.0      72.0             0.0            0.005412609895    112.0     127.0     0                  0                  
atlas_1807_07447     1m2b1j             7653.0     6850.0     1010.0           0.0            0.005412609895    2337.0    1898.0    0                  0                  
atlas_1807_07447     1m2b2j             3173.0     2700.0     500.0            0.0            0.005412609895    1202.0    958.0     0                  0                  
atlas_1807_07447     1m2b3j             944.0      800.0      120.0            0.0            0.005412609895    332.0     240.0     0                  0                  
atlas_1807_07447     1m2b4j             207.0      196.0      36.0             0.0            0.005412609895    77.0      68.0      0                  0                  
atlas_1807_07447     1m2b5j             40.0       46.8       11.6             0.0            0.005412609895    18.4      22.8      0                  0                  
atlas_1807_07447     1m2b6j             8.0        8.5        4.0              0.0            0.005412609895    8.7       9.2       0                  0                  
atlas_1807_07447     1m2b7j             1.0        1.5        0.6              0.0            0.005412609895    3.5       4.1       0                  0                  
atlas_1807_07447     1m2b8j             0.0        0.27       0.08             0.0            0.005412609895    2.95      2.95      0                  0                  
atlas_1807_07447     1m2e               34.0       42.7       5.8              0.0            0.005412609895    11.7      16.4      0                  0                  
atlas_1807_07447     1m2e1b             1.0        2.1        0.65             0.0            0.005412609895    3.5       4.4       0                  0                  
atlas_1807_07447     1m2e1b1j           0.0        1.3        0.2              0.0            0.005412609895    3.1       4.0       0                  0                  
atlas_1807_07447     1m2e1b2j           1.0        0.55       0.1              0.0            0.005412609895    3.74      2.93      0                  0                  
atlas_1807_07447     1m2e1b3j           0.0        0.18       0.05             0.0            0.005412609895    2.92      2.94      0                  0                  
atlas_1807_07447     1m2e1j             19.0       12.9       1.7              0.0            0.005412609895    15.0      9.5       0                  0                  
atlas_1807_07447     1m2e2b             0.0        0.34       0.15             0.0            0.005412609895    2.94      2.91      0                  0                  
atlas_1807_07447     1m2e2b1j           1.0        0.26       0.07             0.0            0.005412609895    3.89      3.0       0                  0                  
atlas_1807_07447     1m2e2b2j           0.0        0.14       0.04             0.0            0.005412609895    2.95      2.94      0                  0                  
atlas_1807_07447     1m2e2b5j           1.0        0.1        0.1              0.0            0.005412609895    4.0       3.0       0                  0                  
atlas_1807_07447     1m2e2j             4.0        3.6        1.5              0.0            0.005412609895    6.2       6.0       0                  0                  
atlas_1807_07447     1m2e3j             1.0        1.1        0.23             0.0            0.005412609895    3.6       3.8       0                  0                  
atlas_1807_07447     1m2e4j             0.0        0.29       0.16             0.0            0.005412609895    2.91      2.88      0                  0                  
atlas_1807_07447     1m2g               0.0        0.26       0.11             0.0            0.005412609895    2.97      2.93      0                  0                  
atlas_1807_07447     1m2g1b2j           0.0        0.12       0.05             0.0            0.005412609895    2.95      2.95      0                  0                  
atlas_1807_07447     1m2g1j             0.0        0.32       0.14             0.0            0.005412609895    2.92      2.93      0                  0                  
atlas_1807_07447     1m2g3j             0.0        0.24       0.1              0.0            0.005412609895    2.96      2.9       0                  0                  
atlas_1807_07447     1m2j               14307.0    14300.0    4000.0           0.00587633985  0.00541759180901  5920.0    5924.0    0                  0                  
atlas_1807_07447     1m3b               496.0      380.0      56.0             0.0            0.005412609895    206.0     128.0     0                  0                  
atlas_1807_07447     1m3b1j             422.0      295.0      44.0             0.0            0.005412609895    198.0     111.0     0                  0                  
atlas_1807_07447     1m3b2j             175.0      125.0      23.0             0.0            0.005412609895    90.0      57.0      0                  0                  
atlas_1807_07447     1m3b3j             41.0       41.0       10.0             0.0            0.005412609895    22.0      22.0      0                  0                  
atlas_1807_07447     1m3b4j             15.0       10.8       2.3              0.0            0.005412609895    12.9      9.4       0                  0                  
atlas_1807_07447     1m3b5j             4.0        2.4        1.9              0.0            0.005412609895    7.4       6.5       0                  0                  
atlas_1807_07447     1m3b6j             0.0        0.5        0.3              0.0            0.005412609895    3.0       3.0       0                  0                  
atlas_1807_07447     1m3b7j             0.0        0.21       0.18             0.0            0.005412609895    2.97      2.85      0                  0                  
atlas_1807_07447     1m3e               0.0        0.11       0.09             0.0            0.005412609895    2.99      2.9       0                  0                  
atlas_1807_07447     1m3j               23606.0    21100.0    7500.0           0.0007724766   0.00541325827178  12514.0   11685.0   0                  0                  
atlas_1807_07447     1m4b               21.0       9.6        4.5              0.0            0.005412609895    22.3      15.3      0                  0                  
atlas_1807_07447     1m4b1j             8.0        8.6        2.4              0.0            0.005412609895    7.8       8.2       0                  0                  
atlas_1807_07447     1m4b2j             10.0       5.0        2.1              0.0            0.005412609895    12.0      9.0       0                  0                  
atlas_1807_07447     1m4b3j             2.0        1.7        0.9              0.0            0.005412609895    4.8       4.6       0                  0                  
atlas_1807_07447     1m4b4j             0.0        0.5        0.3              0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     1m4b5j             0.0        0.16       0.18             0.0            0.005412609895    2.96      2.81      0                  0                  
atlas_1807_07447     1m4j               4391.0     3930.0     1250.0           0.00015633455  0.00541273488934  2195.0    2009.0    0                  0                  
atlas_1807_07447     1m5b               1.0        0.25       0.08             0.0            0.005412609895    3.76      3.04      0                  0                  
atlas_1807_07447     1m5b1j             1.0        0.36       0.14             0.0            0.005412609895    3.59      3.03      0                  0                  
atlas_1807_07447     1m5b2j             0.0        0.15       0.07             0.0            0.005412609895    2.93      2.94      0                  0                  
atlas_1807_07447     1m5j               794.0      711.0      220.0            9.19615e-06    0.005412609895    394.0     362.0     0                  0                  
atlas_1807_07447     1m6j               170.0      122.0      34.0             0.0            0.005412609895    100.0     74.0      0                  0                  
atlas_1807_07447     1m7j               25.0       21.0       8.0              0.0            0.005412609895    20.0      18.0      0                  0                  
atlas_1807_07447     1m8j               4.0        3.7        1.6              0.0            0.005412609895    6.5       6.0       0                  0                  
atlas_1807_07447     1m9j               1.0        0.6        0.4              0.0            0.005412609895    3.4       3.3       0                  0                  
atlas_1807_07447     2b                 1281.0     1281.0     125.0            0.0            0.005412609895    237.0     237.0     0                  0                  
atlas_1807_07447     2b1j               4706.0     4706.0     620.0            0.04212877345  0.0126939953401   1068.0    1068.0    1.99537650676e-05  1.99537650676e-05  
atlas_1807_07447     2b2j               5007.0     5164.0     680.0            0.0191517623   0.00855671327061  1054.0    1124.0    4.8565014575e-06   4.55405029912e-06  
atlas_1807_07447     2b3j               3146.0     3146.0     530.0            0.0            0.005412609895    877.0     877.0     0                  0                  
atlas_1807_07447     2b4j               1363.0     1363.0     330.0            0.0            0.005412609895    513.0     513.0     0                  0                  
atlas_1807_07447     2b5j               475.0      475.0      134.0            0.0            0.005412609895    206.0     206.0     0                  0                  
atlas_1807_07447     2b6j               134.0      134.0      43.0             0.0            0.005412609895    68.0      68.0      0                  0                  
atlas_1807_07447     2b7j               42.0       42.5       15.4             0.0            0.005412609895    26.1      26.4      0                  0                  
atlas_1807_07447     2b8j               11.0       10.9       3.5              0.0            0.005412609895    10.2      9.8       0                  0                  
atlas_1807_07447     2b9j               1.0        0.8        0.8              0.0            0.005412609895    3.8       3.8       0                  0                  
atlas_1807_07447     2e                 371060.0   408000.0   71000.0          0.0            0.005412609895    89794.0   105216.0  0                  0                  
atlas_1807_07447     2e1b               3831.0     3480.0     600.0            0.0            0.005412609895    1271.0    1074.0    0                  0                  
atlas_1807_07447     2e1b1j             1565.0     1333.0     280.0            0.00045061135  0.00541298486936  641.0     529.0     0                  0                  
atlas_1807_07447     2e1b2j             371.0      327.0      70.0             0.00011954995  0.00541270364103  157.0     131.0     0                  0                  
atlas_1807_07447     2e1b3j             75.0       77.0       19.0             2.758845e-05   0.00541262551945  34.0      35.0      0                  0                  
atlas_1807_07447     2e1b4j             22.0       15.7       3.9              0.0            0.005412609895    17.4      12.7      0                  0                  
atlas_1807_07447     2e1b5j             2.0        3.3        1.1              0.0            0.005412609895    4.1       5.4       0                  0                  
atlas_1807_07447     2e1b6j             1.0        0.7        0.7              0.0            0.005412609895    3.8       3.6       0                  0                  
atlas_1807_07447     2e1b7j             1.0        0.13       0.08             0.0            0.005412609895    3.96      3.0       0                  0                  
atlas_1807_07447     2e1g               106.0      88.0       20.0             0.0            0.005412609895    55.0      42.0      0                  0                  
atlas_1807_07447     2e1g1b             4.0        3.6        0.8              0.0            0.005412609895    6.1       5.5       0                  0                  
atlas_1807_07447     2e1g1b1j           2.0        2.5        0.5              0.0            0.005412609895    4.4       4.8       0                  0                  
atlas_1807_07447     2e1g1b2j           0.0        0.9        0.3              0.0            0.005412609895    3.0       3.0       0                  0                  
atlas_1807_07447     2e1g1b3j           0.0        0.16       0.07             0.0            0.005412609895    2.96      2.93      0                  0                  
atlas_1807_07447     2e1g1j             39.0       34.4       7.9              0.0002390999   0.00541280519739  22.5      19.6      0                  0                  
atlas_1807_07447     2e1g2b             1.0        0.9        0.4              0.0            0.005412609895    3.8       3.3       0                  0                  
atlas_1807_07447     2e1g2b1j           1.0        0.38       0.13             0.0            0.005412609895    3.78      3.03      0                  0                  
atlas_1807_07447     2e1g2j             10.0       8.1        1.7              0.00010115765  0.0054126880168   9.4       7.8       0                  0                  
atlas_1807_07447     2e1g3b             1.0        0.1        0.1              0.0            0.005412609895    4.0       3.1       0                  0                  
atlas_1807_07447     2e1g3j             0.0        2.3        0.6              0.0            0.005412609895    3.0       4.5       0                  0                  
atlas_1807_07447     2e1g4j             0.0        0.45       0.14             0.0            0.005412609895    2.96      2.91      0                  0                  
atlas_1807_07447     2e1g5j             0.0        0.11       0.06             0.0            0.005412609895    2.94      2.91      0                  0                  
atlas_1807_07447     2e1j               26950.0    27000.0    6800.0           0.0139045788   0.00542440134012  10258.0   10360.0   4.88258978574e-07  4.8345179558e-07   
atlas_1807_07447     2e2b               562.0      495.0      86.0             0.0            0.005412609895    202.0     165.0     0                  0                  
atlas_1807_07447     2e2b1j             190.0      178.0      24.0             2.758845e-05   0.00541262551945  61.0      51.0      0                  0                  
atlas_1807_07447     2e2b2j             53.0       44.0       6.0              0.0            0.005412609895    26.0      19.0      0                  0                  
atlas_1807_07447     2e2b3j             11.0       10.0       1.7              0.0            0.005412609895    9.0       8.0       0                  0                  
atlas_1807_07447     2e2b4j             1.0        2.2        0.6              0.0            0.005412609895    3.5       4.5       0                  0                  
atlas_1807_07447     2e2b5j             1.0        0.5        0.2              0.0            0.005412609895    3.8       3.1       0                  0                  
atlas_1807_07447     2e2g               0.0        0.3        0.1              9.19615e-06    0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     2e2j               5623.0     5275.0     1800.0           0.00273125655  0.00541492182319  2820.0    2692.0    0                  0                  
atlas_1807_07447     2e3b               7.0        8.8        2.2              0.0            0.005412609895    6.8       8.0       0                  0                  
atlas_1807_07447     2e3b1j             8.0        4.2        1.6              0.0            0.005412609895    10.4      7.1       0                  0                  
atlas_1807_07447     2e3b2j             2.0        1.2        0.26             0.0            0.005412609895    4.6       4.0       0                  0                  
atlas_1807_07447     2e3b3j             1.0        0.38       0.34             0.0            0.005412609895    3.67      3.22      0                  0                  
atlas_1807_07447     2e3b4j             1.0        0.1        0.28             0.0            0.005412609895    4.1       3.6       0                  0                  
atlas_1807_07447     2e3j               1032.0     970.0      320.0            0.00050578825  0.00541303173933  511.0     490.0     0                  0                  
atlas_1807_07447     2e4b               0.0        0.22       0.06             0.0            0.005412609895    2.94      2.96      0                  0                  
atlas_1807_07447     2e4b1j             0.0        0.13       0.04             0.0            0.005412609895    2.95      2.94      0                  0                  
atlas_1807_07447     2e4j               178.0      172.0      65.0             4.598075e-05   0.00541264114386  99.0      97.0      0                  0                  
atlas_1807_07447     2e5j               38.0       33.0       12.0             9.19615e-06    0.005412609895    27.0      24.0      0                  0                  
atlas_1807_07447     2e6j               2.0        6.0        3.1              0.0            0.005412609895    4.1       6.2       0                  0                  
atlas_1807_07447     2e7j               1.0        1.0        0.5              0.0            0.005412609895    3.4       3.4       0                  0                  
atlas_1807_07447     2e8j               0.0        0.2        0.16             0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     2g                 2541.0     2860.0     750.0            0.0            0.005412609895    886.0     1015.0    0                  0                  
atlas_1807_07447     2g1b               63.0       47.0       12.0             0.0            0.005412609895    38.0      29.0      0                  0                  
atlas_1807_07447     2g1b1j             31.0       39.0       10.0             0.0            0.005412609895    15.0      19.0      0                  0                  
atlas_1807_07447     2g1b2j             13.0       15.5       4.6              0.0            0.005412609895    9.7       11.2      0                  0                  
atlas_1807_07447     2g1b3j             3.0        5.0        1.7              0.0            0.005412609895    5.0       6.0       0                  0                  
atlas_1807_07447     2g1b4j             3.0        1.2        0.3              0.0            0.005412609895    6.2       3.9       0                  0                  
atlas_1807_07447     2g1b5j             0.0        0.33       0.2              0.0            0.005412609895    2.94      2.86      0                  0                  
atlas_1807_07447     2g1j               971.0      1030.0     270.0            0.0            0.005412609895    367.0     390.0     0                  0                  
atlas_1807_07447     2g2b               5.0        3.0        0.9              0.0            0.005412609895    8.0       6.0       0                  0                  
atlas_1807_07447     2g2b1j             2.0        2.1        0.54             0.0            0.005412609895    4.5       4.6       0                  0                  
atlas_1807_07447     2g2b2j             1.0        1.1        0.3              0.0            0.005412609895    3.6       3.8       0                  0                  
atlas_1807_07447     2g2b3j             0.0        0.34       0.1              0.0            0.005412609895    2.93      2.9       0                  0                  
atlas_1807_07447     2g2j               393.0      361.0      95.0             0.0            0.005412609895    176.0     161.0     0                  0                  
atlas_1807_07447     2g3j               94.0       92.0       27.0             0.0            0.005412609895    47.0      46.0      0                  0                  
atlas_1807_07447     2g4j               17.0       21.0       5.4              0.0            0.005412609895    10.0      13.0      0                  0                  
atlas_1807_07447     2g5j               5.0        3.8        1.3              0.0            0.005412609895    7.3       6.3       0                  0                  
atlas_1807_07447     2g6j               2.0        1.3        0.7              0.0            0.005412609895    4.7       4.2       0                  0                  
atlas_1807_07447     2g7j               0.0        0.33       0.2              0.0            0.005412609895    2.96      2.9       0                  0                  
atlas_1807_07447     2j                 327865.0   328000.0   43000.0          27.8810838055  0.326578513324    72539.0   72381.0   0.000376976454646  0.000377799354024  
atlas_1807_07447     2m                 639080.0   703000.0   96000.0          0.0            0.005412609895    119778.0  146184.0  0                  0                  
atlas_1807_07447     2m1b               5275.0     4640.0     470.0            0.0            0.005412609895    1355.0    939.0     0                  0                  
atlas_1807_07447     2m1b1j             1836.0     1780.0     240.0            0.000367846    0.00541291456364  468.0     428.0     0                  0                  
atlas_1807_07447     2m1b2j             495.0      435.0      76.0             5.51769e-05    0.00541264895604  182.0     147.0     0                  0                  
atlas_1807_07447     2m1b3j             94.0       100.0      21.0             0.0            0.005412609895    35.0      39.0      0                  0                  
atlas_1807_07447     2m1b4j             20.0       20.2       5.9              0.0            0.005412609895    13.7      14.1      0                  0                  
atlas_1807_07447     2m1b5j             4.0        3.8        2.0              0.0            0.005412609895    6.4       6.3       0                  0                  
atlas_1807_07447     2m1b6j             1.0        0.7        0.23             0.0            0.005412609895    3.7       3.0       0                  0                  
atlas_1807_07447     2m1b7j             1.0        0.1        0.1              0.0            0.005412609895    4.0       3.0       0                  0                  
atlas_1807_07447     2m1e               85.0       72.0       8.0              0.0            0.005412609895    36.0      24.0      0                  0                  
atlas_1807_07447     2m1e1b             4.0        2.4        0.4              0.0            0.005412609895    6.6       4.7       0                  0                  
atlas_1807_07447     2m1e1b1j           1.0        1.6        0.25             0.0            0.005412609895    3.6       3.8       0                  0                  
atlas_1807_07447     2m1e1b2j           0.0        0.64       1.0              0.0            0.005412609895    3.09      3.05      0                  0                  
atlas_1807_07447     2m1e1b3j           2.0        0.23       0.29             0.0            0.005412609895    5.66      3.99      0                  0                  
atlas_1807_07447     2m1e1g1j           1.0        0.1        0.1              0.0            0.005412609895    4.0       2.9       0                  0                  
atlas_1807_07447     2m1e1j             27.0       21.0       2.9              2.758845e-05   0.00541262551945  18.0      12.0      0                  0                  
atlas_1807_07447     2m1e2b             0.0        0.5        0.1              0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     2m1e2b1j           2.0        0.31       0.08             0.0            0.005412609895    5.39      3.06      0                  0                  
atlas_1807_07447     2m1e2b2j           0.0        0.17       0.08             0.0            0.005412609895    2.94      2.9       0                  0                  
atlas_1807_07447     2m1e2j             7.0        5.4        1.2              0.0            0.005412609895    8.2       6.6       0                  0                  
atlas_1807_07447     2m1e3j             1.0        1.5        0.7              0.0            0.005412609895    3.6       4.1       0                  0                  
atlas_1807_07447     2m1e4j             0.0        0.28       0.25             0.0            0.005412609895    3.01      2.83      0                  0                  
atlas_1807_07447     2m1g               132.0      118.0      30.0             9.19615e-06    0.005412609895    63.0      56.0      0                  0                  
atlas_1807_07447     2m1g1b             8.0        5.6        1.5              9.19615e-06    0.005412609895    9.2       7.0       0                  0                  
atlas_1807_07447     2m1g1b1j           2.0        2.9        0.9              0.0            0.005412609895    4.3       5.0       0                  0                  
atlas_1807_07447     2m1g1b2j           1.0        1.1        0.3              0.0            0.005412609895    3.3       3.8       0                  0                  
atlas_1807_07447     2m1g1b3j           0.0        0.36       0.11             9.19615e-06    0.005412609895    2.94      2.93      0                  0                  
atlas_1807_07447     2m1g1j             43.0       43.0       9.0              0.00043221905  0.00541296924594  21.0      21.0      0                  0                  
atlas_1807_07447     2m1g2b             2.0        0.9        0.3              0.0            0.005412609895    4.8       3.6       0                  0                  
atlas_1807_07447     2m1g2b1j           1.0        0.6        0.2              0.0            0.005412609895    3.7       3.0       0                  0                  
atlas_1807_07447     2m1g2b2j           0.0        0.22       0.22             0.0            0.005412609895    2.99      2.81      0                  0                  
atlas_1807_07447     2m1g2j             21.0       10.4       2.6              6.437305e-05   0.00541265676822  20.0      11.5      0                  0                  
atlas_1807_07447     2m1g3j             4.0        2.65       0.7              9.19615e-06    0.005412609895    6.52      5.14      0                  0                  
atlas_1807_07447     2m1g4j             0.0        0.4        0.12             9.19615e-06    0.005412609895    2.9       2.9       0                  0                  
atlas_1807_07447     2m1j               35938.0    37100.0    6400.0           0.01483338995  0.00542518860366  9481.0    10160.0   6.26102799282e-07  5.84259905511e-07  
atlas_1807_07447     2m2b               660.0      660.0      90.0             0.0            0.005412609895    160.0     160.0     0                  0                  
atlas_1807_07447     2m2b1j             269.0      230.0      31.0             0.0            0.005412609895    95.0      68.0      0                  0                  
atlas_1807_07447     2m2b2j             83.0       54.5       14.0             9.19615e-06    0.005412609895    54.4      36.6      0                  0                  
atlas_1807_07447     2m2b3j             22.0       13.3       2.8              0.0            0.005412609895    19.2      11.3      0                  0                  
atlas_1807_07447     2m2b4j             3.0        3.4        1.4              0.0            0.005412609895    5.3       5.5       0                  0                  
atlas_1807_07447     2m2b5j             0.0        0.46       0.1              0.0            0.005412609895    2.94      2.92      0                  0                  
atlas_1807_07447     2m2b6j             0.0        0.12       0.08             0.0            0.005412609895    2.93      2.92      0                  0                  
atlas_1807_07447     2m2e               8.0        4.9        3.1              0.0            0.005412609895    11.0      9.0       0                  0                  
atlas_1807_07447     2m2e1b             0.0        0.18       0.09             0.0            0.005412609895    2.9       2.89      0                  0                  
atlas_1807_07447     2m2e1b1j           0.0        0.11       0.06             0.0            0.005412609895    2.93      2.92      0                  0                  
atlas_1807_07447     2m2e1j             0.0        0.8        0.7              0.0            0.005412609895    3.1       3.2       0                  0                  
atlas_1807_07447     2m2e2j             0.0        0.38       0.16             0.0            0.005412609895    2.92      2.9       0                  0                  
atlas_1807_07447     2m2g               0.0        0.5        0.14             0.0            0.005412609895    2.9       2.9       0                  0                  
atlas_1807_07447     2m2g2j             1.0        0.1        0.1              0.0            0.005412609895    4.0       3.1       0                  0                  
atlas_1807_07447     2m2j               7499.0     7500.0     1900.0           0.00308071025  0.00541521855329  2873.0    2899.0    0                  0                  
atlas_1807_07447     2m3b               16.0       9.1        3.4              0.0            0.005412609895    16.7      11.3      0                  0                  
atlas_1807_07447     2m3b1j             4.0        4.8        3.0              0.0            0.005412609895    6.3       6.8       0                  0                  
atlas_1807_07447     2m3b2j             1.0        2.2        0.8              0.0            0.005412609895    3.6       4.6       0                  0                  
atlas_1807_07447     2m3b3j             1.0        0.4        0.07             0.0            0.005412609895    3.8       2.9       0                  0                  
atlas_1807_07447     2m3j               1422.0     1330.0     450.0            0.00046900365  0.00541300049272  721.0     686.0     0                  0                  
atlas_1807_07447     2m4b               0.0        0.24       0.34             0.0            0.005412609895    3.06      2.9       0                  0                  
atlas_1807_07447     2m4b1j             0.0        0.16       0.05             0.0            0.005412609895    2.91      2.93      0                  0                  
atlas_1807_07447     2m4j               237.0      245.0      82.0             0.0001103538   0.00541269582892  116.0     116.0     0                  0                  
atlas_1807_07447     2m5j               44.0       41.0       15.0             0.0            0.005412609895    29.0      27.0      0                  0                  
atlas_1807_07447     2m6j               4.0        8.3        3.5              0.0            0.005412609895    5.1       7.6       0                  0                  
atlas_1807_07447     2m7j               2.0        2.0        1.3              0.0            0.005412609895    5.0       5.0       0                  0                  
atlas_1807_07447     2m8j               1.0        0.24       0.15             0.0            0.005412609895    3.79      3.12      0                  0                  
atlas_1807_07447     3b                 147.0      147.0      26.0             0.0            0.005412609895    50.0      50.0      0                  0                  
atlas_1807_07447     3b1j               349.0      360.0      47.0             0.0            0.005412609895    81.0      89.0      0                  0                  
atlas_1807_07447     3b2j               328.0      328.0      80.0             0.0            0.005412609895    129.0     129.0     0                  0                  
atlas_1807_07447     3b3j               226.0      226.0      64.0             0.0            0.005412609895    101.0     101.0     0                  0                  
atlas_1807_07447     3b4j               101.0      104.0      30.0             0.0            0.005412609895    47.0      49.0      0                  0                  
atlas_1807_07447     3b5j               35.0       35.0       16.0             0.0            0.005412609895    25.0      25.0      0                  0                  
atlas_1807_07447     3b6j               9.0        9.0        4.0              0.0            0.005412609895    10.0      10.0      0                  0                  
atlas_1807_07447     3b7j               3.0        1.7        0.9              0.0            0.005412609895    6.0       4.9       0                  0                  
atlas_1807_07447     3b8j               0.0        0.3        0.2              0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     3b9j               0.0        0.1        0.15             0.0            0.005412609895    2.9       2.8       0                  0                  
atlas_1807_07447     3e                 39.0       48.0       4.5              0.0            0.005412609895    11.0      17.0      0                  0                  
atlas_1807_07447     3e1b               1.0        1.29       0.34             0.0            0.005412609895    3.55      3.98      0                  0                  
atlas_1807_07447     3e1b1j             1.0        1.0        0.3              0.0            0.005412609895    4.0       4.0       0                  0                  
atlas_1807_07447     3e1b2j             0.0        0.42       0.17             0.0            0.005412609895    2.98      2.9       0                  0                  
atlas_1807_07447     3e1b3j             1.0        0.17       0.09             0.0            0.005412609895    3.87      2.99      0                  0                  
atlas_1807_07447     3e1j               8.0        15.7       1.8              0.0            0.005412609895    5.1       9.3       0                  0                  
atlas_1807_07447     3e2b               0.0        0.23       0.08             0.0            0.005412609895    2.96      2.92      0                  0                  
atlas_1807_07447     3e2b1j             0.0        0.2        0.13             0.0            0.005412609895    3.0       2.9       0                  0                  
atlas_1807_07447     3e2b2j             0.0        0.12       0.03             0.0            0.005412609895    2.93      2.93      0                  0                  
atlas_1807_07447     3e2j               6.0        4.3        1.0              0.0            0.005412609895    7.8       6.3       0                  0                  
